20170608T121355407419, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121355407419 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:20:12, 3408.714787, 3408.714787, 5.284269, True, 2, 6, 183.711215, 3015.062680 
20170608T121355407419, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121355407419 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:20:20, 2831.597835, 2831.597835, 7.842039, True, 4, 4, 397.623895, 583.847697 
20170608T121355407419, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121355407419 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:20:36, 3477.590802, 3477.590802, 7.276470, True, 2, 6, 150.000000, 157.086969 
20170608T121355407419, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121355407419 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:20:49, 3132.857732, 3132.857732, 19.293255, True, 2, 6, 150.000000, 243.363138 
20170608T121411132375, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121411132375 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:21:18, 3916.983399, 3916.983399, 3.994853, True, 3, 5, 364.956269, 265.666217 
20170608T121411132375, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121411132375 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:21:25, 3038.421740, 3038.421740, 7.766637, True, 4, 4, 432.543661, 473.928548 
20170608T121411132375, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121411132375 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:21:41, 3789.376699, 3789.376699, 5.723472, True, 4, 4, 342.942794, 558.051805 
20170608T121411132375, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121411132375 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:21:52, 3497.819419, 3497.819419, 16.874755, True, 2, 6, 248.065262, 109.735877 
20170608T131251001523, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T131251001523 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:22:18, 5604.002792, 5604.002792, 2.165543, True, 1, 7, 89.999999, 1102.777049 
20170608T131251001523, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T131251001523 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:22:23, 5101.911379, 5101.911379, 12.696410, True, 4, 4, 329.999999, 4952.449614 
20170608T131251001523, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T131251001523 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:22:41, 5557.535099, 5557.535099, 5.213270, True, 2, 6, 180.000000, 243.773709 
20170608T131251001523, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T131251001523 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:22:50, 4500.830395, 4500.830395, 13.497088, True, 3, 5, 240.000000, 147.631120 
20170608T121426910678, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121426910678 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:23:11, 3192.120149, 3192.120149, 3.106459, True, 4, 4, 515.229072, 614.858391 
20170608T121426910678, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121426910678 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:23:18, 2893.884506, 2893.884506, 7.485947, True, 4, 4, 329.999999, 748.359055 
20170608T121426910678, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121426910678 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:23:34, 3412.100165, 3412.100165, 4.778677, True, 3, 5, 285.306806, 722.235200 
20170608T121426910678, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121426910678 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:23:45, 3105.762879, 3105.762879, 8.554182, True, 3, 5, 319.539274, -0.000000 
20170608T121442695307, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121442695307 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:24:03, 3127.968870, 3127.968870, 3.803352, True, 2, 6, 179.999999, 1466.433181 
20170608T121442695307, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121442695307 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:24:10, 2428.752321, 2428.752321, 12.719270, True, 4, 4, 348.558848, 239.872829 
20170608T121442695307, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121442695307 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:24:33, 2847.013565, 2847.013565, 13.965669, True, 3, 5, 316.314530, 28.221358 
20170608T121458174165, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121458174165 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:25:04, 5527.234128, 5527.234128, 3.060239, True, 0, 8, -0.000001, 0.000000 
20170608T121458174165, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121458174165 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:25:10, 4351.936408, 4351.936408, 5.717026, True, 3, 5, 736.868603, 5710.822928 
20170608T121458174165, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121458174165 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:25:21, 5133.030665, 5133.030665, 3.577168, True, 2, 6, 179.999999, 3547.658977 
20170608T121458174165, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121458174165 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:25:29, 4231.029473, 4231.029473, 19.246640, True, 2, 6, 157.383054, 573.235837 
20170608T121529379067, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121529379067 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:25:56, 4342.372647, 4342.372647, 7.643731, True, 0, 8, -0.000000, 0.000000 
20170608T121529379067, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121529379067 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:26:08, 3602.899092, 3602.899092, 14.305386, True, 3, 5, 240.000000, 1715.796654 
20170608T121529379067, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121529379067 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:26:30, 4003.399612, 4003.399612, 13.030207, True, 1, 7, 90.000000, 1998.383590 
20170608T121529379067, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121529379067 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:26:48, 3617.483771, 3617.483771, 17.582190, True, 2, 6, 150.000000, 37.897417 
20170608T121545140439, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121545140439 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:27:14, 4985.762934, 4985.762934, 1.914419, True, 2, 6, 250.349327, 5855.912671 
20170608T121545140439, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121545140439 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:27:18, 3862.248636, 3862.248636, 3.907670, True, 3, 5, 240.891379, 2116.181844 
20170608T121545140439, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121545140439 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:27:28, 4803.278891, 4803.278891, 3.965956, True, 3, 5, 274.948688, 106.029681 
20170608T121545140439, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121545140439 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:27:36, 3882.083533, 3882.083533, 9.924231, True, 3, 5, 274.948688, 301.520885 
20170608T121601152699, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121601152699 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:27:55, 3835.539424, 3835.539424, 3.494424, True, 3, 5, 269.999998, 388.499145 
20170608T121601152699, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121601152699 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:28:02, 3367.351151, 3367.351151, 12.844028, True, 4, 4, 366.490037, 588.659210 
20170608T121601152699, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121601152699 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:28:22, 3791.761675, 3791.761675, 5.075713, True, 4, 4, 330.000000, 332.757335 
20170608T121601152699, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121601152699 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:28:32, 3451.803476, 3451.803476, 17.397892, True, 3, 5, 244.839858, 48.578869 
20170608T121616676866, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121616676866 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:28:58, 4458.085884, 4458.085884, 2.971358, True, 2, 6, 314.747117, 2258.691505 
20170608T121616676866, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121616676866 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:29:03, 3571.999483, 3571.999483, 7.589241, True, 4, 4, 330.000000, 1001.666976 
20170608T121616676866, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121616676866 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:29:18, 4339.005941, 4339.005941, 8.700277, True, 2, 6, 603.796114, 2681.920987 
20170608T121616676866, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121616676866 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:29:31, 3878.505552, 3878.505552, 19.526459, True, 3, 5, 284.150369, 74.094793 
20170608T121944818056, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121944818056 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:30:00, 1048.716531, 1048.716531, 26.282647, True, 3, 5, 240.000000, 448.436747 
20170608T121944818056, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121944818056 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:30:36, 1048.716531, 1048.716531, 26.122597, True, 3, 5, 240.000000, 139.546267 
20170608T121944818056, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121944818056 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:31:12, 1091.240575, 1091.240575, 37.394845, True, 2, 6, 150.000000, 237.765226 
20170608T121944818056, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121944818056 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:31:59, 1091.240575, 1091.240575, 36.505385, True, 2, 6, 150.000000, 234.120737 
20170608T121956644648, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121956644648 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:33:28, 1131.932350, 1131.932350, 24.235534, True, 3, 5, 240.000000, 781.991311 
20170608T121956644648, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121956644648 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:34:02, 1131.932350, 1131.932350, 17.759203, True, 3, 5, 240.000000, 781.991311 
20170608T121956644648, 103, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121956644648 103 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:34:30, 1191.913051, 1191.913051, 20.045856, True, 2, 6, 176.266625, 58.419766 
20170608T121956644648, 104, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121956644648 104 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:35:00, 1191.913051, 1191.913051, 20.694296, True, 2, 6, 176.266625, 58.419766 
20170608T122000657532, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T122000657532 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:35:30, 1164.721904, 1164.721904, 20.909341, True, 3, 5, 239.999988, 51.947630 
20170608T122000657532, 102, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T122000657532 102 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 00:36:01, 1165.333854, 649.897170, 8.886623, True, 3, 5, 240.000000, 147.366814 
20170606T113038113409, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113038113409 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:40:29, 8799.860981, -1.000000, 0.604071, False, 9, 16, 972.242729, 1789.909285 
20170606T113251786976, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113251786976 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:40:30, 10334.219806, -1.000000, 0.294726, False, 7, 18, 868.169729, 888.699649 
20170606T113339368121, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113339368121 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:40:31, 8589.442479, -1.000000, 0.919867, False, 8, 17, 748.784821, 718.849888 
20170606T113427164164, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113427164164 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:40:33, 9064.033384, -1.000000, 0.390246, False, 8, 17, 946.633749, 936.188933 
20170606T113515209066, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113515209066 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:40:33, 9177.069972, -1.000000, 0.329515, False, 7, 18, 713.744996, 650.259374 
20170606T113603010160, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113603010160 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:40:34, 10584.619301, -1.000000, 0.363263, False, 7, 18, 696.506678, 929.013208 
20170606T113651352937, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113651352937 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:40:35, 9202.276796, -1.000000, 0.359375, False, 7, 18, 646.124160, 1160.106542 
20170606T123216270309, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123216270309 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:21, 5844.214212, -1.000000, 0.671845, False, 9, 16, 904.909036, 1061.141120 
20170606T123231190878, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123231190878 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:22, 5596.966889, -1.000000, 0.657030, False, 8, 17, 717.580935, 1330.714397 
20170606T123246328134, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123246328134 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:23, 6685.440524, -1.000000, 0.328914, False, 9, 16, 1038.856406, 1356.689491 
20170606T123301396863, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123301396863 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:24, 5495.391469, -1.000000, 0.461101, False, 12, 13, 1159.579742, 1008.283623 
20170606T123316638608, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123316638608 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:25, 6127.388262, -1.000000, 0.613337, False, 10, 15, 914.234265, 1519.242356 
20170606T123331779163, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123331779163 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:26, 6846.591989, -1.000000, 0.440430, False, 10, 15, 936.670767, 1465.005272 
20170606T123346836976, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123346836976 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:27, 6149.539715, -1.000000, 0.744443, False, 8, 17, 828.394731, 752.209495 
20170606T123411109972, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123411109972 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:28, 5824.426913, -1.000000, 0.707508, False, 9, 16, 1036.800291, 738.089891 
20170606T123426160449, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T123426160449 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:42:29, 6240.384532, -1.000000, 0.563718, False, 9, 16, 933.500155, 1353.523653 
20170606T113038113409, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113038113409 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:46:04, 8799.860981, -1.000000, 0.617895, False, 9, 16, 972.242729, 1789.909285 
20170606T113251786976, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113251786976 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:46:05, 10334.219806, -1.000000, 0.291600, False, 7, 18, 868.169729, 888.699649 
20170606T113339368121, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113339368121 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:46:05, 8589.442479, -1.000000, 0.944477, False, 8, 17, 748.784821, 718.849888 
20170606T113427164164, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113427164164 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:46:07, 9064.033384, -1.000000, 0.381519, False, 8, 17, 946.633749, 936.188933 
20170606T113515209066, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113515209066 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:46:08, 9177.069972, -1.000000, 0.325333, False, 7, 18, 713.744996, 650.259374 
20170606T113603010160, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113603010160 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:46:08, 10584.619301, -1.000000, 0.339124, False, 7, 18, 696.506678, 929.013208 
20170606T113651352937, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170606T113651352937 101 5 2 1 -1 1 1 1 1,25, 2026-04-22 00:46:09, 9202.276796, -1.000000, 0.360143, False, 7, 18, 646.124160, 1160.106542 
20170608T121355407419, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121355407419 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 01:31:53, 3408.714787, 3408.714787, 5.512215, True, 2, 6, 183.711215, 3015.062680 
20170608T121355407419, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121355407419 101 5 2 1 -1 1 1 1 1,8, 2026-04-22 01:31:59, 3425.656000, -1.000000, 0.021426, False, 2, 6, 180.000000, 171.518051 
20170608T121411132375, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121411132375 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 01:31:59, 3916.983399, 3916.983399, 6.670410, True, 3, 5, 364.956269, 265.666217 
20170608T121411132375, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121411132375 101 5 2 1 -1 1 1 1 1,8, 2026-04-22 01:32:06, 4024.257751, -1.000000, 0.024813, False, 2, 6, 304.956270, 392.170368 
20170608T121426910678, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121426910678 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 01:32:07, 3192.120149, 3192.120149, 4.863844, True, 4, 4, 515.229072, 614.858391 
20170608T121426910678, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121426910678 101 5 2 1 -1 1 1 1 1,8, 2026-04-22 01:32:12, 3222.120149, -1.000000, 0.032967, False, 4, 4, 330.000000, 794.858391 
20170608T121442695307, 101, 3600.000000, 1, mFSTSP IP, 1, -1, True, True, 1, -1, main.py 20170608T121442695307 101 3600 1 1 -1 1 1 1 -1,8, 2026-04-22 01:32:13, 3127.968870, 3127.968870, 5.986782, True, 2, 6, 179.999999, 1466.433181 
20170608T121442695307, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121442695307 101 5 2 1 -1 1 1 1 1,8, 2026-04-22 01:32:19, 3168.293122, -1.000000, 0.018718, False, 1, 7, 60.000000, 139.494396 
